Investment_ID,Tree_ID,Date_ID,Maintenance_Cost,Growth_cm,Carbon_Credits
I17676,T001,20240831,2851.68,80.5,780.84
I17677,T004,20231016,1788.69,77.9,1804.71
I17678,T005,20200811,2647.26,85.7,1604.53
I17679,T001,20220510,2017.93,47.7,2438.67
I17680,T004,20230508,1900.18,89.5,851.64
I17681,T002,20220216,714.0,43.3,674.64
I17682,T004,20211111,926.06,54.0,2156.77
I17683,T003,20211011,2466.71,93.2,1510.43
I17684,T002,20240322,1583.4,98.1,2182.18
I17685,T002,20231216,939.91,14.2,1070.26
I17686,T005,20230528,2887.91,86.7,976.12
I17687,T002,20230414,596.56,38.8,1071.19
I17688,T004,20200804,1136.69,20.7,1735.18
I17689,T005,20231209,1600.65,35.6,1717.49
I17690,T002,20221218,2112.33,44.0,674.09
I17691,T003,20220331,681.3,41.7,1540.68
I17692,T003,20230131,1015.4,39.8,1502.35
I17693,T003,20220623,2949.79,72.4,695.36
I17694,T004,20210627,619.5,84.3,1140.23
I17695,T002,20211201,2094.14,44.7,2255.38
I17696,T005,20230313,2709.97,87.6,610.0
I17697,T003,20200522,1155.26,96.5,1581.59
I17698,T002,20220716,1205.91,79.6,910.8
I17699,T004,20210403,2970.86,58.4,2069.08
I17700,T004,20231021,953.09,81.9,2240.57
I17701,T002,20201219,835.33,70.5,1250.33
I17702,T004,20210811,2442.23,63.7,1991.2
I17703,T003,20200729,2975.18,68.3,1066.95
I17704,T003,20200814,738.03,13.3,2156.9
I17705,T004,20240628,1988.34,61.9,1700.89
I17706,T001,20210109,2463.9,27.0,698.67
I17707,T001,20200712,895.97,94.3,872.86
I17708,T005,20231018,1833.5,43.9,1753.7
I17709,T003,20230811,1826.64,41.5,631.37
I17710,T001,20231110,1289.74,97.7,1943.94
I17711,T001,20230220,2168.57,51.0,1076.9
I17712,T004,20230201,1183.81,69.1,1302.69
I17713,T002,20240128,1840.82,34.8,673.59
I17714,T002,20231031,2118.14,22.2,1538.8
I17715,T003,20240621,2735.51,98.1,2270.75
I17716,T004,20240724,2959.67,85.1,2136.09
I17717,T001,20240413,1513.13,10.4,1379.98
I17718,T002,20230728,2884.04,38.6,1169.77
I17719,T001,20220815,1622.06,97.6,1539.98
I17720,T005,20200906,1576.63,98.2,631.28
I17721,T004,20240926,604.34,77.2,1294.5
I17722,T004,20200424,2130.85,55.4,2434.15
I17723,T002,20240124,749.69,69.8,508.76
I17724,T005,20220912,1475.97,78.2,2075.31
I17725,T004,20241127,1455.43,98.7,1964.92
I17726,T001,20211201,2076.82,59.6,1420.15
I17727,T004,20200901,2926.57,14.4,1690.7
I17728,T004,20211108,1387.38,29.9,2497.08
I17729,T003,20230706,2293.27,56.5,1853.59
I17730,T004,20200408,2865.67,67.5,2072.61
I17731,T005,20220405,1692.95,96.2,893.6
I17732,T005,20240606,1283.92,89.9,2223.14
I17733,T001,20230910,2361.27,10.6,1946.67
I17734,T003,20201230,660.49,63.7,1031.42
I17735,T003,20220417,2441.52,10.3,1143.11
I17736,T001,20220223,1362.67,29.5,757.07
I17737,T002,20220816,2792.88,47.0,1228.29
I17738,T004,20210331,1703.56,37.9,1261.77
I17739,T004,20201208,2605.22,68.8,1323.1
I17740,T004,20240522,942.55,25.4,2198.01
I17741,T005,20220103,1157.54,55.0,1141.7
I17742,T005,20231014,1161.06,38.0,1945.16
I17743,T005,20240708,1486.42,32.1,766.52
I17744,T003,20240504,1143.83,57.3,2185.3
I17745,T004,20201109,1251.25,22.4,2447.02
I17746,T002,20230909,1197.78,21.0,933.31
I17747,T004,20240914,2205.44,52.4,769.08
I17748,T005,20220329,2463.33,42.3,672.0
I17749,T001,20210821,2337.82,12.3,2341.31
I17750,T002,20230811,2180.19,10.1,1264.95
I17751,T002,20240806,600.09,11.7,1518.32
I17752,T004,20210118,2947.36,68.8,996.69
I17753,T005,20221030,2199.52,98.1,2122.73
I17754,T002,20200824,1835.79,15.8,1700.21
I17755,T005,20230205,2617.65,53.7,801.09
I17756,T002,20230808,794.73,50.0,1510.37
I17757,T003,20210711,666.08,24.0,1990.79
I17758,T001,20211013,1005.51,41.1,1759.36
I17759,T005,20200415,2976.04,15.7,717.48
I17760,T003,20220122,639.02,27.1,2168.72
I17761,T002,20221107,1072.47,81.0,2167.38
I17762,T001,20220330,1579.34,28.6,1350.96
I17763,T003,20220828,2221.67,49.4,1258.26
I17764,T005,20210317,954.0,37.4,1553.99
I17765,T005,20240806,2549.76,33.4,2011.94
I17766,T002,20210909,1757.03,50.1,602.0
I17767,T003,20240624,1058.03,20.1,1902.91
I17768,T002,20200624,1682.45,84.9,2301.32
I17769,T005,20200404,1310.02,74.7,1443.5
I17770,T005,20240531,2337.04,65.4,1918.05
I17771,T001,20240924,1652.56,50.3,1382.45
I17772,T002,20210208,1194.53,80.6,1863.82
I17773,T004,20210813,1453.88,18.5,2071.69
I17774,T002,20240616,987.92,42.1,1441.79
I17775,T003,20210206,2953.81,43.7,519.4
I17776,T002,20230902,859.46,38.9,2302.13
I17777,T004,20230828,2355.81,25.0,2246.6
I17778,T005,20220226,2423.58,26.0,2395.61
I17779,T002,20241025,1075.94,37.8,585.99
I17780,T002,20211016,1997.9,67.7,1576.15
I17781,T001,20230913,845.63,84.8,1065.55
I17782,T003,20221030,1496.72,29.5,1121.17
I17783,T005,20230406,1389.64,58.4,816.56
I17784,T003,20210606,1634.6,11.1,1427.37
I17785,T005,20210403,1872.41,48.5,2094.33
I17786,T004,20201120,1267.17,25.6,613.69
I17787,T002,20230601,1496.99,18.1,1515.64
I17788,T001,20241207,682.17,79.7,1224.36
I17789,T002,20220225,2092.93,69.5,1403.09
I17790,T005,20211201,772.79,86.7,2016.56
I17791,T004,20240408,2440.67,84.5,781.23
I17792,T004,20211222,2939.18,81.9,701.9
I17793,T002,20231007,2317.16,65.7,2300.39
I17794,T003,20230220,1084.37,59.2,922.43
I17795,T001,20220212,1469.09,50.8,1275.02
I17796,T005,20200601,2868.17,49.1,1179.47
I17797,T003,20200905,604.89,93.9,1594.22
I17798,T001,20230801,1146.76,43.9,879.52
I17799,T004,20240522,2608.76,38.0,1629.58
I17800,T001,20210302,2065.06,18.1,2129.3
I17801,T004,20200609,662.22,47.5,1191.94
I17802,T003,20220930,1741.17,23.6,621.46
I17803,T003,20230420,2899.62,72.0,1605.47
I17804,T001,20230505,558.42,38.1,1185.58
I17805,T004,20200224,1204.03,10.3,2446.04
I17806,T004,20230915,1433.49,25.5,2036.21
I17807,T002,20211119,1725.7,31.4,1536.86
I17808,T001,20200115,2391.73,42.2,860.24
I17809,T002,20220108,2450.89,95.8,916.22
I17810,T005,20240318,1939.79,12.9,534.89
I17811,T004,20230409,1600.58,22.8,1211.82
I17812,T002,20201202,544.32,72.5,970.69
I17813,T003,20200116,1994.44,24.1,1772.35
I17814,T002,20201007,1333.64,70.0,830.45
I17815,T001,20241208,2058.78,71.8,729.46
I17816,T004,20210428,2851.57,45.3,2294.82
I17817,T003,20220312,830.18,26.3,1375.72
I17818,T005,20231010,2739.56,30.2,1407.72
I17819,T003,20211221,868.47,19.1,618.69
I17820,T001,20220802,1545.03,73.2,1357.41
I17821,T001,20241007,1334.65,82.6,1808.6
I17822,T003,20221227,1997.58,93.6,1326.34
I17823,T005,20200211,2804.53,21.0,1971.41
I17824,T002,20200229,1209.72,41.8,979.23
I17825,T005,20200809,2980.94,75.9,2197.13
I17826,T003,20230914,2843.48,27.3,2361.0
I17827,T001,20230915,2868.82,14.8,1832.73
I17828,T004,20221105,2969.13,55.2,684.21
I17829,T003,20200319,2245.88,16.2,1572.83
I17830,T003,20210118,1926.8,73.4,1485.94
I17831,T002,20221222,1597.76,58.6,2414.43
I17832,T002,20230119,542.59,77.1,1249.65
I17833,T003,20211203,2081.48,12.4,1415.89
I17834,T003,20200328,2712.78,17.2,1489.57
I17835,T005,20230905,1884.6,38.3,1873.84
I17836,T004,20240712,666.63,46.0,943.95
I17837,T002,20240728,1424.08,92.4,1954.57
I17838,T004,20210418,2519.16,11.4,1018.42
I17839,T003,20210528,1462.25,29.3,2233.97
I17840,T003,20241117,791.96,89.8,769.24
I17841,T003,20201127,1666.23,94.3,1842.03
I17842,T003,20200529,2269.53,13.0,727.18
I17843,T001,20240415,2030.43,60.6,2021.47
I17844,T005,20230715,1971.59,77.7,842.71
I17845,T002,20201002,2922.83,15.3,2091.83
I17846,T003,20200523,1229.78,55.1,1547.17
I17847,T001,20210805,550.65,97.7,533.39
I17848,T003,20231218,2566.0,85.7,1787.62
I17849,T005,20221018,1073.41,40.8,1518.53
I17850,T004,20210110,1009.76,14.9,1229.23
I17851,T003,20220927,1061.03,76.0,523.56
I17852,T002,20220211,762.02,65.4,1628.91
I17853,T003,20241026,1498.17,45.1,1578.34
I17854,T005,20240113,1077.92,68.7,791.93
I17855,T001,20210306,1070.98,74.8,677.77
I17856,T001,20240224,2230.19,90.5,1728.42
I17857,T005,20210215,1820.63,26.8,819.17
I17858,T004,20240824,2213.01,88.3,1116.98
I17859,T002,20230422,1653.24,77.7,2074.23
I17860,T003,20210425,1055.74,47.4,1650.05
I17861,T002,20240504,2236.4,92.2,1163.87
I17862,T002,20210612,2095.68,84.8,1623.05
I17863,T001,20241217,1727.64,87.5,1156.97
I17864,T005,20220204,1883.6,93.5,902.49
I17865,T004,20230313,847.43,49.8,1662.7
I17866,T003,20221222,2772.76,43.0,1073.95
I17867,T001,20220618,1414.71,68.9,1212.86
I17868,T005,20220223,1153.05,33.4,1894.47
I17869,T001,20241221,1541.83,61.3,2165.39
I17870,T002,20230202,775.56,55.0,1758.25
I17871,T002,20231227,1231.41,13.9,2215.83
I17872,T005,20220730,2970.78,24.6,1312.29
I17873,T002,20210508,2288.04,78.8,2362.93
I17874,T003,20241211,2933.9,49.9,1276.99
I17875,T002,20210331,1728.64,36.4,1471.66
I17876,T002,20200429,1786.15,42.9,2069.06
I17877,T005,20240413,2093.46,26.1,1031.14
I17878,T001,20220430,1356.4,76.5,823.78
I17879,T002,20210429,2324.91,31.3,1965.9
I17880,T005,20241105,1487.98,67.9,1635.76
I17881,T004,20220227,2945.5,84.2,1466.04
I17882,T001,20240608,902.17,94.2,2439.53
I17883,T002,20240516,2675.69,23.2,504.51
I17884,T005,20211213,1868.09,90.5,976.0
I17885,T002,20241001,2107.59,49.2,763.45
I17886,T004,20210616,1272.49,54.1,1986.62
I17887,T003,20201005,1918.9,95.2,2278.94
I17888,T005,20210323,531.46,76.6,1894.47
I17889,T002,20220621,1036.23,79.4,2442.43
I17890,T004,20210310,1864.25,83.9,1944.52
I17891,T005,20201122,1760.01,78.8,990.38
I17892,T002,20240330,1837.13,96.2,1117.9
I17893,T002,20200421,2828.35,97.4,879.54
I17894,T002,20241002,2485.27,94.7,2421.77
I17895,T005,20240920,2509.21,60.2,1123.76
I17896,T004,20241016,1203.35,60.3,1761.47
I17897,T005,20210724,1682.78,22.2,1297.42
I17898,T001,20230614,2896.61,51.8,2093.13
I17899,T001,20230803,2056.66,94.5,1897.44
I17900,T004,20231031,2146.1,25.2,625.75
I17901,T001,20200709,2783.67,96.0,2227.48
I17902,T004,20210801,937.98,93.6,1575.81
I17903,T004,20221024,682.67,61.5,714.37
I17904,T005,20231020,719.6,28.1,1047.92
I17905,T001,20220916,911.59,31.7,876.0
I17906,T004,20231211,1245.82,95.6,2101.56
I17907,T003,20211226,1021.61,68.1,1515.66
I17908,T003,20230922,674.24,47.6,1663.17
I17909,T005,20211215,2650.87,44.2,990.62
I17910,T005,20200322,731.52,94.9,897.6
I17911,T002,20221021,733.92,20.7,2179.6
I17912,T005,20210625,2822.4,21.1,1979.37
I17913,T004,20200429,2370.24,93.3,1460.86
I17914,T002,20241215,2492.86,67.9,1878.07
I17915,T005,20231209,2499.65,80.2,1670.73
I17916,T005,20221205,1742.66,74.0,1151.32
I17917,T004,20200816,1431.77,96.0,1833.76
I17918,T005,20201001,541.29,99.7,1527.14
I17919,T005,20221010,955.58,52.1,1627.49
I17920,T001,20200212,2345.98,66.7,2074.7
I17921,T001,20201009,2948.14,16.6,1602.94
I17922,T001,20220219,630.79,33.7,1247.44
I17923,T001,20201016,2961.73,39.4,2162.58
I17924,T002,20220802,1865.34,69.0,2082.49
I17925,T001,20240420,520.1,52.5,907.01
I17926,T001,20201213,1839.47,84.5,1893.12
I17927,T005,20210129,2284.7,42.5,1337.24
I17928,T003,20230712,1199.96,35.5,898.47
I17929,T001,20210624,1869.45,91.6,1700.74
I17930,T003,20230617,1404.61,98.3,1501.57
I17931,T003,20200328,2291.74,87.1,623.77
I17932,T003,20240509,2533.85,35.5,1317.71
I17933,T004,20220425,1346.81,37.8,2406.94
I17934,T002,20240612,981.66,69.1,959.36
I17935,T005,20240714,834.19,85.7,1374.05
I17936,T001,20201029,2726.48,64.8,1881.48
I17937,T003,20201130,2441.18,73.9,974.84
I17938,T004,20240516,1902.47,11.2,2229.13
I17939,T004,20240131,1508.15,75.4,1527.4
I17940,T001,20220717,2363.04,70.8,1334.08
I17941,T002,20230523,1984.6,87.3,1752.52
I17942,T002,20210524,1701.05,24.1,2244.89
I17943,T003,20220729,618.56,85.2,2397.73
I17944,T001,20220529,1175.25,22.5,1883.93
I17945,T004,20200728,1161.75,46.1,1111.43
I17946,T002,20240719,1691.24,66.3,1698.2
I17947,T002,20200729,1197.54,43.7,987.87
I17948,T002,20241204,1635.29,59.6,2425.44
I17949,T001,20240504,1349.57,59.8,800.24
I17950,T005,20230717,2732.37,57.3,762.48
I17951,T001,20231202,1370.83,55.8,1227.3
I17952,T002,20200423,1557.86,67.6,2124.96
I17953,T001,20240407,1751.94,75.2,514.7
I17954,T002,20200317,955.93,42.0,1904.04
I17955,T004,20230707,2316.94,65.4,1598.04
I17956,T001,20240325,1588.81,96.3,611.09
I17957,T004,20230101,1914.87,88.0,1463.3
I17958,T001,20240201,1094.34,80.9,1040.11
I17959,T005,20211018,1448.17,17.0,2287.75
I17960,T002,20220921,2610.03,95.1,569.93
I17961,T003,20240123,2403.28,78.8,1607.16
I17962,T001,20220401,2520.82,97.3,1213.24
I17963,T002,20201003,542.07,81.6,1197.8
I17964,T001,20240627,2681.49,88.1,1204.22
I17965,T003,20201001,1035.6,80.6,2295.5
I17966,T003,20231020,1438.08,20.4,1265.33
I17967,T004,20240706,1364.54,43.3,991.23
I17968,T004,20200716,2817.19,30.9,1473.38
I17969,T003,20240105,635.82,96.3,790.94
I17970,T005,20240903,2561.25,65.4,2191.49
I17971,T002,20240215,1618.32,32.5,2220.33
I17972,T002,20211026,1743.12,99.3,501.6
I17973,T002,20200208,1401.32,90.7,2117.52
I17974,T003,20210926,978.74,64.6,1106.36
I17975,T004,20210103,1769.95,53.6,1194.34
I17976,T003,20240424,1172.13,46.4,504.04
I17977,T001,20200413,759.39,89.4,587.22
I17978,T005,20241128,2848.86,67.3,1641.92
I17979,T001,20200530,1799.76,54.1,1407.2
I17980,T004,20220517,1463.31,19.0,2294.64
I17981,T001,20201119,1658.34,27.9,1308.93
I17982,T004,20210423,1060.9,62.1,987.02
I17983,T005,20230902,2150.75,59.2,2137.31
I17984,T002,20241216,1920.76,99.7,696.78
I17985,T001,20230120,2753.44,11.7,1745.22
I17986,T004,20210121,1590.32,95.1,2262.54
I17987,T001,20230220,1013.92,44.6,1798.62
I17988,T004,20200325,630.2,87.8,1810.78
I17989,T001,20210309,1478.6,72.1,1537.62
I17990,T005,20201124,2462.42,66.5,953.27
I17991,T001,20241122,635.81,83.0,1631.14
I17992,T002,20200819,2512.06,49.7,1082.23
I17993,T005,20241128,1915.68,17.6,1442.75
I17994,T005,20220824,1983.55,81.0,1409.72
I17995,T004,20200801,1673.2,63.8,1150.72
I17996,T001,20230108,1492.63,30.7,1282.05
I17997,T003,20211103,1030.52,16.2,956.02
I17998,T004,20240220,2046.55,23.8,1037.81
I17999,T005,20200803,919.1,17.6,2241.61
I18000,T001,20241112,2935.25,58.5,1195.78
I18001,T003,20230311,793.29,79.7,1285.51
I18002,T003,20200516,1727.28,35.7,1447.65
I18003,T003,20211017,1710.82,83.0,717.84
I18004,T002,20221127,1948.62,20.1,564.43
I18005,T001,20220523,2919.65,14.5,1046.81
I18006,T002,20201221,1206.79,82.1,935.77
I18007,T004,20240927,944.69,50.6,2291.18
I18008,T005,20200506,678.08,75.5,590.82
I18009,T002,20240509,1457.8,79.8,523.23
I18010,T001,20221126,584.05,67.3,2090.97
I18011,T002,20240123,2131.93,63.5,1106.94
I18012,T004,20220822,1176.47,13.2,2201.98
I18013,T004,20200427,771.26,45.4,1712.82
I18014,T003,20230302,553.69,79.7,1444.14
I18015,T004,20210626,901.49,60.9,1007.64
I18016,T002,20221002,1350.28,45.3,911.11
I18017,T005,20230914,2694.67,13.0,2000.98
I18018,T002,20230202,2773.38,19.6,1348.06
I18019,T005,20221225,1825.4,69.5,921.18
I18020,T001,20240506,2568.22,97.0,1941.09
I18021,T003,20220421,2745.94,16.5,1199.74
I18022,T005,20240925,1604.21,83.9,1382.91
I18023,T004,20210116,2764.12,73.9,2406.92
I18024,T005,20230701,2329.77,78.7,776.22
I18025,T001,20220102,1500.37,97.3,2121.88
I18026,T004,20210625,2745.03,36.1,1429.43
I18027,T001,20200912,1988.51,86.0,2101.72
I18028,T001,20200915,1435.57,85.4,1488.71
I18029,T003,20230527,2472.38,28.7,1590.04
I18030,T003,20240818,2451.76,69.4,1870.04
I18031,T001,20201229,832.47,82.1,502.98
I18032,T002,20220830,2075.6,97.8,1430.98
I18033,T001,20210314,1060.0,55.4,1871.7
I18034,T002,20231228,1141.07,28.7,1476.9
I18035,T004,20231024,1196.07,61.2,2092.33
I18036,T004,20200308,1074.05,47.3,2249.11
I18037,T001,20230409,2059.32,85.4,2471.41
I18038,T001,20210312,550.91,92.2,1046.44
I18039,T004,20230531,2897.08,69.7,2264.67
I18040,T003,20210602,765.77,13.9,1373.08
I18041,T003,20221031,2475.46,19.9,694.44
I18042,T003,20240816,1945.36,17.5,672.64
I18043,T001,20210720,1358.79,13.4,818.69
I18044,T005,20200710,2817.92,58.2,743.94
I18045,T004,20230118,2448.26,12.9,1296.15
I18046,T002,20220610,2640.22,51.9,1471.96
I18047,T004,20220506,2901.19,10.3,2461.82
I18048,T001,20220714,2093.77,46.0,931.14
I18049,T002,20210902,2942.57,19.6,1503.07
I18050,T005,20200514,1730.87,54.4,1728.29
I18051,T002,20200513,511.45,81.2,2282.24
I18052,T005,20210419,1075.55,10.7,2397.98
I18053,T003,20230112,897.8,17.6,691.16
I18054,T001,20200415,985.37,69.1,1737.18
I18055,T001,20200301,2596.97,74.6,859.6
I18056,T005,20200320,990.17,11.9,2328.4
I18057,T002,20240131,2910.33,88.9,2116.46
I18058,T003,20230125,2988.99,80.3,985.4
I18059,T005,20220203,1785.4,40.9,1277.02
I18060,T001,20200417,2612.5,85.7,1564.13
I18061,T002,20220928,2441.27,60.5,756.35
I18062,T005,20231004,1406.28,77.2,1923.89
I18063,T002,20210314,2343.54,85.2,2267.63
I18064,T005,20240923,2878.07,19.0,1864.47
I18065,T005,20210701,1892.39,91.0,506.05
I18066,T001,20221123,1596.53,29.1,1259.86
I18067,T005,20201204,2539.26,32.9,988.54
I18068,T002,20240830,1732.88,79.8,866.87
I18069,T004,20240315,2487.51,91.2,2397.03
I18070,T003,20240814,1528.85,32.0,1939.37
I18071,T002,20220504,1156.88,73.5,2071.14
I18072,T005,20220120,2075.96,88.9,2271.35
I18073,T004,20210903,672.3,73.4,2001.54
I18074,T002,20200316,1273.68,17.1,2091.67
I18075,T003,20221201,1435.38,91.5,1656.57
I18076,T001,20240519,735.26,95.4,549.77
I18077,T004,20230729,2998.36,94.2,671.13
I18078,T002,20200606,2420.73,62.4,1358.23
I18079,T004,20200412,2098.51,80.2,1595.41
I18080,T001,20200422,1423.48,40.0,1654.65
I18081,T004,20231009,2106.53,71.6,1396.62
I18082,T003,20230824,2640.62,62.2,2272.82
I18083,T002,20220817,1881.25,84.6,1864.35
I18084,T003,20200220,2659.44,91.4,1641.35
I18085,T001,20200917,761.48,12.0,661.66
I18086,T001,20220308,2107.85,81.4,2201.85
I18087,T005,20230607,1155.7,74.6,701.79
I18088,T004,20200608,2911.3,72.8,2057.6
I18089,T005,20231129,1182.08,58.9,1649.53
I18090,T004,20220201,701.68,79.6,976.46
I18091,T004,20200807,2915.39,12.9,1650.01
I18092,T001,20230811,2768.4,81.9,1237.16
I18093,T004,20240117,2314.87,45.4,750.48
I18094,T005,20221221,1452.33,46.0,1118.64
I18095,T002,20201117,1072.92,24.6,2024.09
I18096,T004,20200616,2772.85,20.9,2182.34
I18097,T001,20220720,1210.43,31.1,1123.57
I18098,T004,20240518,1419.31,92.7,2126.01
I18099,T002,20211021,1156.68,61.2,1326.03
I18100,T005,20210505,2754.69,96.0,1769.6
I18101,T005,20200421,2327.89,31.3,2291.2
I18102,T005,20220124,673.08,87.0,709.06
I18103,T005,20200114,1186.83,19.4,1083.29
I18104,T003,20230117,950.47,58.4,1000.21
I18105,T005,20231024,687.98,63.2,801.0
I18106,T003,20230316,914.45,18.4,2224.51
I18107,T005,20200310,1001.04,80.0,2415.52
I18108,T005,20240715,521.26,68.0,521.89
I18109,T004,20240126,2864.57,10.0,1776.23
I18110,T003,20221026,809.82,14.9,889.93
I18111,T001,20230803,541.32,33.2,982.57
I18112,T002,20230223,1379.28,81.0,1670.28
I18113,T001,20210715,1181.51,48.1,1093.58
I18114,T004,20200323,1375.56,77.5,570.25
I18115,T002,20201126,2175.31,62.6,2425.71
I18116,T005,20230725,1467.55,17.2,1797.19
I18117,T002,20240329,591.91,88.0,884.35
I18118,T001,20201129,2921.91,15.4,2260.33
I18119,T003,20210302,1635.8,29.3,1930.3
I18120,T001,20241209,1315.66,56.4,1160.32
I18121,T003,20220312,1606.63,48.5,992.02
I18122,T002,20241229,2573.43,91.8,637.91
I18123,T002,20210625,2821.32,93.2,871.04
I18124,T004,20230129,1633.41,16.2,1918.71
I18125,T004,20230924,1505.43,79.8,2012.69
I18126,T001,20230625,1209.11,36.1,1554.46
I18127,T004,20230706,1613.69,67.4,797.52
I18128,T003,20240219,2785.97,61.7,1136.62
I18129,T005,20230110,1712.14,62.7,1767.59
I18130,T002,20241106,991.46,61.1,1875.69
I18131,T005,20240127,915.87,58.5,2026.24
I18132,T003,20220202,2901.1,53.9,965.41
I18133,T001,20230727,2875.14,46.5,542.45
I18134,T003,20200617,2339.27,11.0,1747.25
I18135,T003,20210223,2000.96,38.1,595.3
I18136,T002,20220720,1630.17,39.3,1554.18
I18137,T003,20200909,1650.78,80.6,1049.56
I18138,T005,20201209,2182.95,94.8,1581.06
I18139,T004,20200214,2058.27,83.5,1786.1
I18140,T005,20200217,2851.28,86.9,692.75
I18141,T005,20201015,2100.88,89.8,802.7
I18142,T004,20200611,2020.28,31.5,850.06
I18143,T004,20220306,2001.34,75.5,1398.34
I18144,T002,20221213,2080.87,42.8,598.57
I18145,T005,20240913,513.27,64.4,592.61
I18146,T002,20240428,2551.34,37.8,2482.04
I18147,T002,20240503,1057.22,80.6,567.68
I18148,T005,20220625,2673.66,41.1,695.54
I18149,T001,20230220,2871.68,87.1,1679.52
I18150,T003,20231024,2365.42,94.1,897.79
I18151,T005,20210813,1060.26,88.8,2379.55
I18152,T003,20241118,2672.63,96.7,2131.92
I18153,T002,20220310,2522.93,45.7,943.71
I18154,T002,20220219,2593.67,60.9,1880.73
I18155,T004,20240526,2612.77,82.0,1421.11
I18156,T003,20210603,797.17,55.9,889.13
I18157,T004,20240911,772.88,65.2,1201.76
I18158,T004,20200116,2807.84,55.3,1530.67
I18159,T005,20231114,2908.9,40.1,1611.95
I18160,T004,20240310,2636.44,80.4,1859.19
I18161,T002,20230705,976.98,18.2,1311.98
I18162,T005,20200504,1200.0,59.1,1831.7
I18163,T001,20210409,2310.18,95.2,2430.33
I18164,T001,20200814,637.33,64.8,550.17
I18165,T003,20201008,2923.4,47.1,578.27
I18166,T003,20230727,2862.95,27.8,1215.25
I18167,T002,20211029,1036.17,70.7,1532.48
I18168,T005,20230415,2652.52,67.4,936.12
I18169,T004,20200624,1688.69,65.9,2162.72
I18170,T002,20210927,1260.29,99.6,614.34
I18171,T003,20200902,1073.35,84.6,1050.08
