Yield_ID,Crop_ID,Date_ID,Area_Hectares,Yield_kg,Fertilizer_Used,Rainfall_mm
Y27986,C006,20230318,4.57,710.3,238.1,233.8
Y27987,C002,20240925,2.77,560.4,109.9,269.0
Y27988,C006,20220512,2.59,4946.3,110.0,146.6
Y27989,C007,20201023,4.1,3428.9,237.4,81.3
Y27990,C007,20240612,2.52,2391.7,52.4,96.4
Y27991,C008,20241003,3.86,807.0,190.3,86.6
Y27992,C001,20220624,1.2,4910.9,84.2,290.7
Y27993,C006,20200216,1.23,4630.5,219.1,193.2
Y27994,C006,20220330,3.99,1830.4,176.1,284.8
Y27995,C003,20230828,4.62,4890.9,239.0,262.8
Y27996,C004,20211007,3.98,4406.9,213.7,81.6
Y27997,C003,20230201,4.88,3949.0,95.4,170.1
Y27998,C005,20231223,3.37,2689.2,55.1,251.1
Y27999,C008,20210317,4.1,2005.1,224.1,291.3
Y28000,C003,20241124,4.42,925.1,160.7,284.0
Y28001,C004,20220721,1.39,2451.2,102.8,164.4
Y28002,C005,20210421,1.08,3627.1,264.7,243.1
Y28003,C007,20200304,1.81,1350.3,282.8,192.5
Y28004,C008,20220123,1.6,1020.9,276.6,160.8
Y28005,C008,20241117,3.95,4142.1,216.3,129.7
Y28006,C007,20241006,1.79,538.4,151.1,140.4
Y28007,C005,20240305,2.38,3566.0,190.2,197.1
Y28008,C005,20201023,1.68,796.9,228.8,185.6
Y28009,C002,20220508,1.74,3526.0,232.5,141.8
Y28010,C003,20240821,3.98,3930.0,270.3,298.9
Y28011,C007,20241225,1.1,3383.8,165.7,287.6
Y28012,C005,20240725,1.89,4609.6,286.3,68.1
Y28013,C003,20220831,2.27,3346.2,51.9,177.5
Y28014,C005,20201228,4.22,3105.7,204.0,287.2
Y28015,C002,20200707,1.54,1793.6,101.2,239.5
Y28016,C005,20230311,1.58,834.3,85.8,160.7
Y28017,C008,20230114,1.78,2512.3,165.7,234.6
Y28018,C001,20210804,3.76,2636.2,241.4,98.6
Y28019,C002,20201129,4.09,1928.4,198.9,280.0
Y28020,C005,20230713,2.37,4488.0,151.1,58.5
Y28021,C004,20211104,3.43,2343.9,249.9,195.5
Y28022,C003,20210305,3.36,3945.4,283.8,197.6
Y28023,C003,20230614,4.6,3786.0,241.6,140.7
Y28024,C007,20210220,4.29,794.0,237.0,244.1
Y28025,C003,20230112,1.37,3869.3,77.6,189.0
Y28026,C004,20230903,2.46,1629.9,176.9,78.4
Y28027,C007,20221016,4.09,1217.8,286.9,203.1
Y28028,C007,20240311,1.42,2806.1,260.9,250.0
Y28029,C002,20220503,2.55,2287.8,217.3,95.7
Y28030,C003,20200314,2.52,3895.1,273.8,189.1
Y28031,C006,20231228,1.75,1690.8,150.0,259.8
Y28032,C003,20210325,5.0,999.7,134.4,227.6
Y28033,C008,20221227,4.9,4506.8,284.1,224.0
Y28034,C008,20210628,1.55,3984.7,134.1,158.1
Y28035,C005,20231009,3.98,3660.3,115.1,242.8
Y28036,C008,20200512,2.58,2334.4,166.0,51.5
Y28037,C003,20210308,3.98,2702.9,223.2,245.5
Y28038,C003,20241018,3.42,600.5,86.3,129.0
Y28039,C007,20230101,1.73,2567.1,166.9,132.7
Y28040,C004,20210508,4.44,4220.0,264.3,146.2
Y28041,C006,20240731,4.76,4313.2,180.3,223.7
Y28042,C002,20221229,1.23,4726.3,173.8,62.4
Y28043,C006,20200626,4.7,2860.6,237.9,199.2
Y28044,C007,20200119,1.14,1536.5,235.2,283.8
Y28045,C008,20200427,2.98,4784.3,98.7,269.7
Y28046,C001,20220719,2.14,4220.1,133.1,69.2
Y28047,C002,20240413,3.46,3942.8,272.7,189.8
Y28048,C007,20240918,4.39,1044.9,213.3,249.5
Y28049,C004,20230302,2.74,2314.2,263.8,140.1
Y28050,C007,20240113,1.4,4867.7,160.4,253.3
Y28051,C004,20240819,3.75,4704.0,108.0,299.3
Y28052,C008,20240625,4.25,2024.8,113.8,97.8
Y28053,C007,20231213,2.37,2089.1,201.8,164.2
Y28054,C005,20220213,4.26,3321.3,215.0,239.3
Y28055,C001,20230811,3.03,885.3,161.5,65.9
Y28056,C005,20231201,2.11,1901.8,226.2,170.9
Y28057,C003,20220611,4.93,2975.9,54.1,143.8
Y28058,C005,20200629,2.98,1215.3,74.6,54.4
Y28059,C004,20220816,1.49,2537.7,156.6,214.0
Y28060,C006,20241113,2.87,728.2,256.4,261.3
Y28061,C008,20201230,2.0,1400.6,86.0,298.3
Y28062,C008,20200518,4.14,1458.2,297.0,57.0
Y28063,C008,20210316,1.17,4086.9,169.5,283.7
Y28064,C008,20240401,1.37,1210.7,191.1,70.6
Y28065,C008,20210709,2.73,1626.8,298.6,242.9
Y28066,C007,20240508,1.77,4149.7,293.2,183.8
Y28067,C003,20230225,1.78,577.0,187.5,267.7
Y28068,C004,20210602,4.72,4113.6,70.5,288.1
Y28069,C003,20230612,4.82,2409.0,83.2,296.8
Y28070,C001,20220831,4.06,3890.4,263.5,269.7
Y28071,C005,20211116,4.97,1256.9,173.8,192.7
Y28072,C006,20220625,3.43,3501.9,203.9,125.5
Y28073,C001,20211027,4.08,4507.6,283.1,54.2
Y28074,C006,20220607,2.31,2375.1,184.9,160.7
Y28075,C007,20230817,4.58,1971.1,68.4,109.7
Y28076,C002,20241101,3.76,2595.3,146.8,236.6
Y28077,C005,20240402,1.61,4517.4,251.4,259.0
Y28078,C003,20200212,3.43,1986.9,151.4,200.1
Y28079,C007,20200607,4.18,2932.7,188.3,64.7
Y28080,C007,20240213,3.27,4076.5,60.2,237.8
Y28081,C004,20220521,4.53,1006.1,225.2,217.2
Y28082,C005,20210708,2.08,2226.5,54.6,291.2
Y28083,C001,20231016,2.97,4236.2,258.2,226.9
Y28084,C006,20210313,3.52,2185.9,296.5,249.4
Y28085,C002,20240809,4.93,4575.0,158.7,247.3
Y28086,C002,20230125,1.18,897.5,238.9,248.2
Y28087,C003,20240810,1.21,4870.0,188.9,62.4
Y28088,C001,20240423,3.94,2265.4,254.8,264.6
Y28089,C001,20210102,2.74,4611.5,202.1,257.3
Y28090,C006,20220511,2.46,1785.1,224.4,272.2
Y28091,C008,20240630,1.8,3717.2,122.7,189.1
Y28092,C005,20230813,2.57,2468.0,272.4,224.9
Y28093,C002,20221022,2.71,4957.9,58.9,97.4
Y28094,C005,20220826,3.28,2621.5,299.2,276.4
Y28095,C007,20200315,3.08,1798.2,92.3,75.0
Y28096,C002,20210207,4.86,705.5,245.0,230.1
Y28097,C007,20210709,4.41,2062.8,58.7,232.7
Y28098,C002,20200503,1.99,1440.8,274.5,56.9
Y28099,C007,20210526,4.03,4059.9,121.0,215.0
Y28100,C001,20210228,1.76,3787.2,259.5,240.2
Y28101,C005,20220331,4.04,4401.9,193.2,232.4
Y28102,C007,20200509,4.83,1051.1,257.0,206.5
Y28103,C007,20230228,1.39,4264.7,255.2,169.6
Y28104,C004,20231210,3.95,857.2,53.2,240.5
Y28105,C008,20221228,2.41,2651.5,165.8,120.2
Y28106,C005,20220921,3.47,529.0,267.1,119.4
Y28107,C002,20200413,2.74,4357.8,203.0,193.5
Y28108,C002,20210515,1.65,3362.8,242.4,226.2
Y28109,C002,20210522,4.77,999.2,96.1,125.7
Y28110,C005,20210402,1.6,3277.7,253.5,83.8
Y28111,C003,20221125,1.9,2031.4,94.2,51.8
Y28112,C007,20220919,1.38,1313.5,81.4,173.2
Y28113,C002,20240917,4.92,4777.3,174.7,255.1
Y28114,C005,20210114,2.26,2780.6,263.7,213.6
Y28115,C006,20210519,2.67,3639.7,289.0,277.6
Y28116,C004,20200818,4.8,1497.8,190.6,219.3
Y28117,C006,20241210,2.94,690.7,209.3,69.7
Y28118,C004,20210515,3.24,3199.9,238.4,254.1
Y28119,C002,20230109,3.17,4697.4,53.3,106.9
Y28120,C007,20231218,4.89,3674.8,116.6,204.1
Y28121,C003,20230417,2.58,1297.7,171.9,267.2
Y28122,C004,20230323,3.04,1157.7,156.9,164.1
Y28123,C008,20220709,1.37,1896.1,157.8,222.9
Y28124,C006,20210426,1.13,4003.4,157.6,103.7
Y28125,C008,20211015,1.71,1894.3,124.7,95.7
Y28126,C008,20230813,4.06,3571.5,191.0,150.5
Y28127,C004,20240110,1.93,1298.4,242.1,109.7
Y28128,C006,20240304,4.98,1613.0,195.8,183.7
Y28129,C008,20211022,3.56,4314.6,188.2,248.0
Y28130,C007,20231029,3.53,4403.8,188.4,184.1
Y28131,C001,20220528,4.68,4497.1,94.5,95.6
Y28132,C003,20230603,2.79,3312.9,74.7,59.7
Y28133,C002,20230817,3.49,3459.4,131.7,221.0
Y28134,C008,20201111,2.74,1449.0,176.1,110.2
Y28135,C008,20230622,2.91,913.5,194.5,185.4
Y28136,C005,20200915,4.51,4331.4,72.3,215.1
Y28137,C004,20240114,1.07,4894.4,168.7,56.4
Y28138,C004,20210810,4.91,3463.6,224.9,264.1
Y28139,C004,20220728,1.62,2035.1,59.2,124.5
Y28140,C005,20220210,4.01,1177.6,196.8,124.9
Y28141,C007,20230209,2.8,1955.7,117.0,263.6
Y28142,C008,20241020,1.8,1322.2,246.3,145.4
Y28143,C006,20221128,2.65,682.1,165.9,268.5
Y28144,C001,20201128,2.83,1000.3,192.7,72.6
Y28145,C003,20220907,1.01,1056.8,93.7,297.6
Y28146,C004,20201220,4.58,1649.9,169.3,212.6
Y28147,C001,20240912,3.39,3571.4,113.1,89.2
Y28148,C007,20210322,4.45,3446.5,59.0,281.6
Y28149,C006,20240722,2.9,608.0,102.0,151.9
Y28150,C005,20220812,1.25,2810.6,116.4,50.7
Y28151,C001,20200725,4.75,3375.6,133.2,173.6
Y28152,C007,20230202,2.13,2165.7,277.8,115.7
Y28153,C004,20201111,1.39,1872.6,296.6,95.3
Y28154,C005,20241012,3.32,4643.6,255.7,140.1
Y28155,C006,20220625,3.0,3851.8,129.3,240.5
Y28156,C003,20240404,3.98,780.1,271.8,105.7
Y28157,C007,20231102,2.37,2344.5,161.9,236.6
Y28158,C007,20240525,4.99,3094.6,81.6,69.7
Y28159,C002,20231209,1.01,4196.1,116.7,179.9
Y28160,C008,20210625,3.97,3260.6,228.9,106.6
Y28161,C001,20241031,4.06,4977.5,215.0,133.5
Y28162,C001,20201101,1.09,1612.8,80.1,79.9
Y28163,C007,20230205,4.68,4883.7,271.3,223.2
Y28164,C006,20241116,3.73,811.8,185.3,95.0
Y28165,C008,20220511,1.79,2574.1,220.5,51.9
Y28166,C006,20211018,3.82,2076.7,55.7,245.4
Y28167,C001,20220518,3.67,4003.4,106.1,275.2
Y28168,C002,20210406,2.76,1427.5,228.5,120.4
Y28169,C008,20220204,1.17,4429.7,61.2,161.4
Y28170,C002,20221113,4.8,3673.2,159.5,235.8
Y28171,C003,20240930,3.77,1957.7,203.6,252.7
Y28172,C008,20211226,4.45,658.0,214.7,239.1
Y28173,C003,20240815,4.95,3659.8,181.6,174.2
Y28174,C004,20210928,4.77,2430.0,275.8,91.3
Y28175,C005,20220426,4.55,1285.1,165.4,97.8
Y28176,C001,20231214,4.02,3792.1,96.4,279.7
Y28177,C008,20220826,4.26,2362.3,78.5,224.5
Y28178,C007,20210606,4.21,4193.3,145.0,199.9
Y28179,C001,20240320,3.24,3585.3,100.2,58.5
Y28180,C007,20240515,3.18,1030.4,238.8,149.9
Y28181,C001,20201114,3.64,2888.1,174.2,146.5
Y28182,C003,20210910,3.86,1783.2,167.0,257.6
Y28183,C008,20230530,1.41,2344.8,169.9,79.8
Y28184,C004,20220228,1.02,2543.4,266.0,132.0
Y28185,C001,20230315,1.61,2825.7,104.4,221.7
Y28186,C001,20240419,4.78,3309.8,71.7,213.4
Y28187,C006,20230320,1.68,4978.2,277.2,75.2
Y28188,C003,20240107,2.64,2839.1,227.9,145.2
Y28189,C002,20241227,4.13,1818.2,134.5,98.9
Y28190,C001,20240711,3.04,4667.1,144.1,85.1
Y28191,C003,20200830,1.03,2412.2,64.6,202.6
Y28192,C003,20240804,1.64,2527.9,126.3,232.6
Y28193,C001,20240916,2.72,4802.3,190.2,180.6
Y28194,C003,20220321,3.93,1735.3,174.7,291.2
Y28195,C001,20211228,1.2,2802.5,67.0,178.5
Y28196,C005,20240731,4.09,657.0,226.8,59.3
Y28197,C003,20200920,4.84,3522.0,288.1,57.4
Y28198,C007,20211128,1.67,2149.3,178.5,101.1
Y28199,C001,20231111,1.45,1973.6,94.1,199.8
Y28200,C002,20210823,3.69,2810.4,91.7,219.9
Y28201,C002,20230515,1.21,3718.4,237.7,188.1
Y28202,C008,20210829,3.82,4809.1,122.7,255.1
Y28203,C001,20220723,4.47,3493.0,272.7,89.6
Y28204,C007,20210710,4.64,2811.9,183.3,280.9
Y28205,C004,20240716,2.3,1327.8,69.0,168.5
Y28206,C004,20210924,4.78,3525.2,157.2,150.4
Y28207,C001,20200108,3.8,1372.4,269.8,71.0
Y28208,C008,20240117,2.14,2127.5,162.3,206.7
Y28209,C004,20230522,1.14,2955.5,75.4,290.3
Y28210,C002,20200214,2.47,2926.4,211.6,205.1
Y28211,C004,20200826,3.37,4833.9,102.1,221.1
Y28212,C006,20240325,1.08,2799.2,83.2,165.9
Y28213,C003,20200506,2.14,3675.6,299.3,277.7
Y28214,C006,20230125,1.29,3264.0,169.7,247.5
Y28215,C006,20240724,3.85,4898.2,148.6,112.6
Y28216,C007,20220911,1.99,3342.9,55.1,131.3
Y28217,C001,20220525,3.51,3000.9,125.6,96.1
Y28218,C003,20240505,3.43,1733.4,271.2,232.1
Y28219,C001,20230327,1.52,3316.0,101.5,215.4
Y28220,C007,20200621,2.33,4948.0,165.8,290.3
Y28221,C008,20220104,2.84,4747.8,224.0,263.0
Y28222,C006,20200910,2.36,1510.3,263.7,100.4
Y28223,C004,20230818,4.53,2903.5,89.8,276.9
Y28224,C008,20201022,1.51,716.7,277.6,240.2
Y28225,C005,20230620,2.34,3109.2,90.2,135.3
Y28226,C005,20210124,1.93,2330.3,68.2,256.9
Y28227,C005,20200822,1.13,4087.0,176.6,232.9
Y28228,C005,20220921,3.45,4182.8,164.4,52.8
Y28229,C004,20201118,1.16,1347.8,280.2,228.9
Y28230,C005,20220305,3.81,4608.8,191.0,161.4
Y28231,C003,20200621,4.07,1216.2,178.8,67.2
Y28232,C004,20231013,2.7,1200.5,87.4,52.3
Y28233,C007,20220104,4.88,2564.8,251.3,83.5
Y28234,C003,20210410,4.24,2017.1,278.7,195.2
Y28235,C007,20200920,1.19,2178.6,135.8,165.8
Y28236,C003,20231102,3.98,4408.0,245.1,154.3
Y28237,C008,20200330,1.21,2105.0,178.8,299.8
Y28238,C005,20200221,4.9,4345.2,200.5,291.5
Y28239,C005,20240821,1.3,715.7,75.3,179.6
Y28240,C007,20200121,1.24,2781.7,201.6,249.8
Y28241,C004,20240930,2.96,4243.4,213.2,51.1
Y28242,C002,20240217,2.52,1601.5,271.2,100.1
Y28243,C007,20220728,3.82,2733.4,104.4,277.9
Y28244,C003,20220924,2.01,4006.0,137.0,159.4
Y28245,C002,20231216,1.04,1744.4,155.9,135.8
Y28246,C001,20240826,4.32,4133.5,291.7,123.7
Y28247,C007,20240827,4.56,1146.3,250.8,87.2
Y28248,C004,20220921,1.22,1796.2,167.6,91.8
Y28249,C002,20241124,3.63,2682.6,287.6,148.3
Y28250,C003,20220929,4.5,882.5,245.7,190.2
Y28251,C003,20220813,2.86,1122.7,57.2,220.7
Y28252,C004,20221205,1.66,1480.5,165.5,121.4
Y28253,C003,20230320,2.69,4657.5,90.5,213.6
Y28254,C004,20200125,1.18,2078.3,211.2,67.4
Y28255,C005,20241031,2.21,3820.4,122.3,57.3
Y28256,C008,20221204,3.82,1888.4,199.1,212.6
Y28257,C007,20230711,3.1,3338.1,57.0,209.5
Y28258,C004,20210318,2.71,1525.0,276.0,293.0
Y28259,C004,20200523,2.04,803.7,136.0,58.7
Y28260,C008,20200722,3.41,2064.6,82.4,107.2
Y28261,C006,20200304,4.42,3579.9,235.8,215.6
Y28262,C001,20230202,3.39,2770.2,149.8,166.3
Y28263,C003,20201212,3.74,1603.6,253.9,131.3
Y28264,C004,20220127,3.68,704.7,203.4,116.9
Y28265,C005,20200827,4.1,952.8,191.5,50.0
Y28266,C003,20240820,1.06,2048.4,54.8,52.6
Y28267,C001,20220112,3.35,3777.7,132.3,154.7
Y28268,C006,20240628,3.49,3505.9,212.6,142.0
Y28269,C002,20240802,1.41,4171.8,217.1,207.6
Y28270,C008,20200410,1.89,2739.0,193.2,61.7
Y28271,C001,20220624,4.12,1461.0,133.4,136.4
Y28272,C005,20211212,3.91,1258.6,151.7,224.2
Y28273,C005,20210815,2.21,4029.8,287.5,79.3
Y28274,C004,20200610,4.32,771.6,161.0,133.7
Y28275,C008,20211125,2.8,2356.8,218.9,99.9
Y28276,C006,20220221,4.49,1488.4,67.9,233.8
Y28277,C004,20221213,1.74,3381.8,136.4,161.5
Y28278,C007,20230624,2.64,3356.9,66.2,278.7
Y28279,C007,20230402,4.87,1944.3,95.4,58.5
Y28280,C004,20230107,3.28,1082.3,253.6,172.3
Y28281,C004,20210318,2.62,1734.9,134.2,276.1
Y28282,C002,20231019,1.36,1600.5,174.4,238.8
Y28283,C001,20241217,2.92,2588.6,253.5,234.5
Y28284,C005,20221229,1.65,2683.8,101.1,135.9
Y28285,C003,20230923,3.23,1975.1,107.3,255.2
Y28286,C008,20220403,4.28,3517.8,246.5,121.0
Y28287,C002,20220219,4.24,4530.8,139.2,88.5
Y28288,C008,20201007,4.39,4610.6,56.3,169.1
Y28289,C008,20200505,4.77,1216.5,256.2,122.3
Y28290,C003,20210308,1.5,4844.9,56.4,163.4
Y28291,C006,20210129,4.11,4231.2,68.4,289.9
Y28292,C002,20210622,3.31,926.7,169.4,80.7
Y28293,C007,20240626,2.16,3998.7,298.9,291.7
Y28294,C005,20210213,4.5,1817.7,169.9,235.3
Y28295,C003,20210613,2.6,1358.5,289.3,178.7
Y28296,C003,20221125,2.26,3498.8,235.4,115.0
Y28297,C007,20210606,1.57,4595.1,119.6,202.6
Y28298,C008,20210818,4.26,2708.7,59.6,165.6
Y28299,C005,20210408,1.04,2992.6,185.9,92.9
Y28300,C006,20240619,2.13,1490.3,294.4,116.2
Y28301,C001,20231103,1.29,3661.0,282.8,78.9
Y28302,C006,20241207,2.64,1422.2,160.8,278.5
Y28303,C008,20210909,2.99,2412.9,113.9,211.8
Y28304,C008,20241108,3.41,4735.0,264.1,61.4
Y28305,C007,20240320,1.1,1893.6,276.1,171.3
Y28306,C003,20210619,4.86,1672.8,195.5,296.9
Y28307,C008,20230209,4.07,4878.9,284.4,69.9
Y28308,C005,20230712,1.43,2838.4,260.9,53.8
Y28309,C004,20240228,3.09,2055.9,99.6,238.7
Y28310,C005,20210529,4.25,2340.4,58.4,116.5
Y28311,C008,20221217,3.54,1685.3,95.9,178.4
Y28312,C006,20200811,1.19,4183.3,262.9,186.0
Y28313,C003,20211016,4.14,3500.7,295.0,151.3
Y28314,C007,20211022,2.27,3473.0,270.0,141.6
Y28315,C008,20211206,1.93,4278.6,249.3,103.2
Y28316,C004,20220414,2.54,4394.5,153.1,143.7
Y28317,C006,20230711,1.68,3946.1,219.7,133.1
Y28318,C003,20211025,3.21,3952.6,165.8,218.5
Y28319,C006,20200229,2.67,2289.1,139.8,76.1
Y28320,C001,20230114,4.41,4028.4,284.1,148.1
Y28321,C007,20200612,4.9,3539.6,222.2,268.2
Y28322,C005,20201224,2.31,4231.3,102.3,257.9
Y28323,C007,20241024,4.69,3996.4,194.0,95.4
Y28324,C008,20240827,4.3,2257.7,255.6,165.7
Y28325,C001,20240611,2.22,997.4,186.4,281.7
Y28326,C006,20230210,2.83,3283.7,261.9,168.4
Y28327,C007,20200811,1.95,2250.3,240.9,88.6
Y28328,C005,20211102,2.56,1970.6,219.7,271.9
Y28329,C004,20210807,3.82,2855.2,251.8,110.9
Y28330,C004,20211007,2.06,1972.1,50.9,84.5
Y28331,C002,20211130,4.76,2766.6,117.8,94.7
Y28332,C005,20240915,3.95,4856.7,218.9,216.8
Y28333,C008,20230304,4.07,1982.8,217.0,63.3
Y28334,C006,20211229,4.89,1388.7,278.0,124.1
Y28335,C001,20210826,4.27,2293.0,187.6,250.6
Y28336,C003,20240810,4.08,3974.5,293.5,232.0
Y28337,C008,20220803,2.62,870.6,259.3,164.7
Y28338,C003,20210501,2.23,1584.6,73.1,193.6
Y28339,C004,20220424,3.29,3711.0,237.9,57.9
Y28340,C001,20240112,4.48,2224.6,112.8,143.3
Y28341,C002,20200227,1.39,3771.1,298.3,219.0
Y28342,C005,20220320,1.72,4902.1,179.2,201.8
Y28343,C007,20210810,2.26,4121.9,182.4,113.1
Y28344,C002,20230617,1.19,4062.5,97.1,57.2
Y28345,C008,20240726,3.21,3728.8,72.9,133.3
Y28346,C003,20230830,4.87,4216.7,122.0,293.1
Y28347,C001,20231015,4.19,2299.3,88.2,126.6
Y28348,C007,20210625,2.68,3857.3,96.9,100.7
Y28349,C008,20230422,1.75,3782.8,225.8,223.3
Y28350,C003,20230317,1.85,4159.1,187.2,87.1
Y28351,C007,20220909,4.94,969.4,227.1,155.5
Y28352,C006,20241022,4.43,826.5,188.1,123.1
Y28353,C007,20210630,1.62,1678.2,99.3,172.1
Y28354,C002,20240509,4.27,4771.2,148.8,245.0
Y28355,C005,20210429,1.61,2052.2,168.9,142.8
Y28356,C004,20231229,4.24,2388.2,94.2,240.8
Y28357,C002,20230123,2.31,2634.9,172.4,153.1
Y28358,C006,20200504,3.03,534.5,222.3,234.5
Y28359,C003,20200120,2.43,3647.5,143.2,133.8
Y28360,C001,20210506,2.24,2715.3,54.4,176.7
Y28361,C003,20231108,2.47,3042.3,212.7,170.7
Y28362,C007,20240916,2.65,2310.4,194.4,195.6
Y28363,C008,20200326,5.0,1041.9,147.2,75.4
Y28364,C003,20220723,2.05,3163.5,165.1,76.4
Y28365,C007,20200703,3.15,4389.3,171.6,215.9
Y28366,C007,20241229,2.95,2968.6,105.8,189.5
Y28367,C001,20230203,3.62,668.5,260.7,89.2
Y28368,C008,20210221,1.48,3967.9,283.9,194.4
Y28369,C008,20230320,4.72,3249.1,247.0,266.2
Y28370,C008,20240211,2.2,871.6,98.3,204.3
Y28371,C002,20220511,1.85,577.9,297.1,144.6
Y28372,C004,20240306,3.3,690.9,76.4,209.4
Y28373,C003,20220517,4.12,4475.0,267.4,123.1
Y28374,C002,20221225,3.07,4941.2,90.9,140.4
Y28375,C003,20220823,1.04,3928.8,105.2,144.6
Y28376,C008,20211024,2.08,854.1,175.0,78.8
Y28377,C003,20200923,2.98,745.3,172.9,101.0
Y28378,C002,20240513,3.06,1686.5,252.1,243.0
Y28379,C007,20221001,3.98,893.8,187.5,192.4
Y28380,C002,20211007,3.75,3350.9,232.7,147.2
Y28381,C005,20210619,1.7,1036.3,201.1,85.6
Y28382,C004,20210706,1.59,2589.3,140.2,248.2
Y28383,C003,20220108,4.84,3971.0,144.5,188.1
Y28384,C006,20200322,2.74,1448.8,146.6,212.0
Y28385,C005,20240820,3.13,1249.5,164.6,112.8
Y28386,C003,20230822,2.95,3813.7,197.8,251.6
Y28387,C008,20241226,4.82,653.6,240.6,170.9
Y28388,C002,20220817,4.26,756.2,106.1,279.5
Y28389,C001,20210924,2.08,999.6,176.5,114.4
Y28390,C004,20240722,3.79,4367.1,56.2,185.6
Y28391,C008,20230710,4.0,4938.8,58.2,61.9
Y28392,C006,20200426,2.81,3295.0,259.0,214.1
Y28393,C006,20220831,4.71,2027.7,76.3,214.9
Y28394,C002,20211116,4.42,1565.2,112.7,138.8
Y28395,C004,20220127,1.5,3859.5,152.6,292.4
Y28396,C003,20200612,2.14,3248.3,208.2,190.7
Y28397,C002,20240901,2.68,2425.3,239.1,142.0
Y28398,C006,20240814,1.11,2839.0,141.7,127.0
Y28399,C006,20230515,2.65,518.6,73.9,65.5
Y28400,C005,20200717,1.5,817.8,168.9,116.2
Y28401,C006,20200119,1.95,3864.1,119.6,249.8
Y28402,C008,20210414,4.42,1266.7,52.7,93.0
Y28403,C007,20240325,3.31,2364.5,246.3,243.7
Y28404,C002,20230126,1.6,4444.1,77.5,253.5
Y28405,C007,20241127,3.78,793.1,239.0,122.4
Y28406,C001,20231021,3.3,4162.2,276.1,262.2
Y28407,C006,20241210,2.6,3850.9,229.1,205.8
Y28408,C004,20211210,1.68,4335.1,119.1,147.6
Y28409,C005,20230623,4.37,1188.2,270.4,178.2
Y28410,C006,20220210,1.82,1393.3,57.5,274.4
Y28411,C006,20200122,1.03,594.9,281.3,205.5
Y28412,C006,20210924,2.37,949.5,122.3,291.8
Y28413,C001,20240216,4.0,1672.4,140.6,230.8
Y28414,C008,20210414,2.78,4690.8,199.0,73.5
Y28415,C008,20220808,2.08,4169.8,181.9,123.1
Y28416,C003,20220318,3.8,2536.2,148.7,235.2
Y28417,C005,20230719,1.51,2649.0,260.0,109.8
Y28418,C001,20240805,3.09,3894.5,291.3,82.2
Y28419,C004,20220717,3.63,3678.5,290.0,87.6
Y28420,C004,20220426,2.7,3371.0,154.5,127.1
Y28421,C003,20220612,4.48,4235.4,233.6,293.6
Y28422,C006,20220619,4.73,4596.3,133.9,207.4
Y28423,C005,20220226,1.11,4747.1,93.9,273.9
Y28424,C006,20240503,2.99,616.2,108.6,114.5
Y28425,C005,20220104,1.83,1843.7,253.6,152.5
Y28426,C003,20220803,4.8,3852.3,118.2,128.1
Y28427,C003,20221116,5.0,1403.0,189.0,258.7
Y28428,C006,20230916,3.1,2046.2,241.4,124.4
Y28429,C008,20241012,2.93,656.1,237.2,110.6
Y28430,C003,20231206,4.74,2189.3,80.5,104.8
Y28431,C001,20210311,3.68,735.7,143.2,142.0
Y28432,C005,20240506,1.69,582.8,133.2,254.5
Y28433,C007,20210915,4.82,2064.2,57.0,268.5
Y28434,C005,20221030,4.2,1856.8,116.6,274.8
Y28435,C004,20210416,4.82,2750.5,128.0,69.6
Y28436,C004,20231204,3.67,4634.3,228.4,175.7
Y28437,C007,20240509,1.3,2921.1,225.8,106.1
Y28438,C005,20231009,1.07,2215.3,230.9,61.6
Y28439,C008,20240820,1.62,2550.0,173.7,124.7
Y28440,C001,20210909,4.78,4781.5,140.4,79.5
Y28441,C007,20200422,4.55,3134.1,271.3,152.9
Y28442,C006,20201125,4.94,1779.6,258.6,260.6
Y28443,C005,20241108,2.68,1718.6,132.9,137.1
Y28444,C005,20201114,2.93,4301.3,215.4,102.5
Y28445,C005,20230729,2.2,4444.8,59.4,102.7
Y28446,C005,20200707,1.89,3054.1,93.1,166.5
Y28447,C005,20220924,4.24,4906.2,85.9,66.0
Y28448,C002,20200526,2.78,2057.5,56.9,189.0
Y28449,C007,20241013,2.3,1303.3,190.7,142.9
Y28450,C003,20240704,2.0,3996.2,151.6,155.7
Y28451,C008,20201011,2.41,4378.9,284.0,167.0
Y28452,C003,20201209,3.01,2584.3,106.9,150.7
Y28453,C006,20200317,3.53,2268.1,184.3,147.7
Y28454,C008,20240604,3.85,3460.4,122.2,254.9
Y28455,C003,20230210,2.89,2230.8,72.3,225.0
Y28456,C002,20210603,2.57,1923.8,192.1,180.8
Y28457,C002,20220506,2.76,3848.2,217.2,263.7
Y28458,C002,20210320,3.92,2660.2,108.4,185.6
Y28459,C006,20240927,3.98,2247.7,196.8,170.1
Y28460,C004,20210718,2.16,2032.6,193.9,216.3
Y28461,C007,20220722,1.78,1590.8,192.9,297.7
Y28462,C003,20241031,4.96,807.1,279.8,279.2
Y28463,C002,20211020,3.65,1779.1,163.8,174.6
Y28464,C001,20230404,4.7,2009.4,217.6,159.0
Y28465,C001,20210616,1.26,4368.0,283.9,193.5
Y28466,C005,20240506,4.48,4337.4,267.3,119.7
Y28467,C002,20230917,4.93,2870.6,147.8,283.7
